Steps,Policy/Entropy,Environment/Lesson/lessonID,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
35400,1.4508476,0.0,49.0,-32.026188,3.289845,-66.90640068054199,-66.90640068054199,8.475378513336182,1.0
35500,1.4508476,0.0,49.0,-16.101812,3.791452,-14.815999507904053,-14.815999507904053,12.850622177124023,1.0
35600,1.4508476,0.0,49.0,-23.042099,3.4242592,-43.290855407714844,-43.290855407714844,8.849247455596924,1.0
35700,1.4508476,0.0,49.0,-13.058291,3.3170605,-0.07991790771484375,-0.07991790771484375,8.854411602020264,1.0
35800,1.4508476,0.0,49.0,-32.669025,3.7898571,-67.92557907104492,-67.92557907104492,8.901501655578613,1.0
35900,1.4508476,0.0,49.0,-34.241844,3.4384997,-53.089707374572754,-53.089707374572754,9.467362403869629,1.0
36000,1.4508476,0.0,49.0,-25.619774,3.3892522,-51.500853538513184,-51.500853538513184,9.404508590698242,1.0
36100,1.4441648,0.0,49.0,-16.061703,3.141242,-32.12970578670502,-32.12970578670502,11.75243091583252,1.0
36200,1.4440973,0.0,49.0,-25.705814,3.265077,-56.998565673828125,-56.998565673828125,12.284386157989502,1.0
36300,1.4440973,0.0,49.0,-37.801174,3.7226493,-76.29621887207031,-76.29621887207031,10.681867122650146,1.0
36400,1.4440973,0.0,49.0,-27.32313,3.200348,-47.24351477622986,-47.24351477622986,12.059579372406006,1.0
36500,1.4440973,0.0,49.0,-9.0307,3.1069546,5.782716870307922,5.782716870307922,12.512020111083984,1.0
36600,1.4440973,0.0,49.0,-26.287361,3.1477933,-59.5804328918457,-59.5804328918457,7.732398986816406,1.0
36700,1.4440973,0.0,49.0,-22.864096,3.0270202,-62.11380386352539,-62.11380386352539,9.432048320770264,1.0
36800,1.4440973,0.0,49.0,-26.938725,2.9645581,-42.87216329574585,-42.87216329574585,11.318430423736572,1.0
36900,1.4440973,0.0,49.0,-31.861094,2.872346,-73.57089614868164,-73.57089614868164,9.322973251342773,1.0
37000,1.4440973,0.0,49.0,-35.23846,3.2503476,-73.54274559020996,-73.54274559020996,11.749242782592773,1.0
37100,1.4450672,0.0,49.0,-28.143023,2.6095424,-36.1607780456543,-36.1607780456543,10.038026332855225,1.0
37200,1.4460762,0.0,49.0,-21.371363,2.9218373,-28.30528450012207,-28.30528450012207,7.173786640167236,1.0
37300,1.4460762,0.0,49.0,-28.619541,3.169395,-31.06466293334961,-31.06466293334961,17.207011699676514,1.0
37400,1.4460762,0.0,49.0,-41.912895,2.8842883,-106.90050506591797,-106.90050506591797,11.507339000701904,1.0
37500,1.4460762,0.0,49.0,-2.2038548,2.9821346,14.896941423416138,14.896941423416138,10.61769962310791,1.0
37600,1.4460762,0.0,49.0,-34.302837,3.3338182,-76.37733459472656,-76.37733459472656,16.315882205963135,1.0
37700,1.4460762,0.0,49.0,-17.294142,2.8836718,-35.05815124511719,-35.05815124511719,11.119792461395264,1.0
37800,1.4460762,0.0,49.0,-18.907663,2.8427298,-25.39470386505127,-25.39470386505127,10.976372957229614,1.0
37900,1.4460762,0.0,49.0,-35.8228,2.8693318,-77.3545150756836,-77.3545150756836,10.265460014343262,1.0
38000,1.4460762,0.0,49.0,-38.566875,2.941987,-77.95762634277344,-77.95762634277344,9.439181089401245,1.0
38100,1.4460762,0.0,49.0,-38.085304,2.7869709,-75.2409782409668,-75.2409782409668,8.61199140548706,1.0
38200,1.4497247,0.0,49.0,-13.581117,2.9457312,-13.50728988647461,-13.50728988647461,10.728367805480957,1.0
38300,1.4497616,0.0,49.0,-40.485023,3.1487937,-86.72279739379883,-86.72279739379883,13.367777347564697,1.0
38400,1.4497616,0.0,49.0,-17.682598,2.969095,-20.771486282348633,-20.771486282348633,10.988421440124512,1.0
38500,1.4497616,0.0,49.0,-34.132984,2.6149054,-26.211872100830078,-26.211872100830078,9.15749216079712,1.0
38600,1.4497616,0.0,49.0,-60.250916,3.7000651,-103.90539932250977,-103.90539932250977,14.2055344581604,1.0
38700,1.4497616,0.0,49.0,-17.509111,2.672235,-28.652503728866577,-28.652503728866577,10.787909030914307,1.0
38800,1.4497616,0.0,49.0,-28.650757,2.6411593,-59.47224426269531,-59.47224426269531,11.00954008102417,1.0
38900,1.4497616,0.0,49.0,-44.54338,2.3290467,-83.24139022827148,-83.24139022827148,11.569709777832031,1.0
39000,1.4497616,0.0,49.0,-34.94319,2.4865198,-52.91465997695923,-52.91465997695923,10.447159767150879,1.0
39100,1.4497616,0.0,49.0,-22.96556,2.8670056,-35.13763999938965,-35.13763999938965,11.33902645111084,1.0
39200,1.4493829,0.0,49.0,-26.150942,2.548263,-41.583019495010376,-41.583019495010376,9.715232849121094,1.0
39300,1.4489888,0.0,49.0,-45.034065,2.6162887,-81.73744010925293,-81.73744010925293,10.908704280853271,1.0
39400,1.4489888,0.0,49.0,-12.274714,2.5728352,-7.666093826293945,-7.666093826293945,7.153920412063599,1.0
39500,1.4489888,0.0,49.0,-35.20724,2.2830176,-55.46062612533569,-55.46062612533569,8.004965782165527,1.0
39600,1.4489888,0.0,49.0,-24.132622,2.4847183,-44.23374080657959,-44.23374080657959,6.648695230484009,1.0
39700,1.4489888,0.0,49.0,-33.364456,2.1760192,-24.37645149230957,-24.37645149230957,8.02915644645691,1.0
39800,1.4489888,0.0,49.0,-17.725727,2.4742186,-7.997705459594727,-7.997705459594727,10.042372226715088,1.0
39900,1.4489888,0.0,49.0,-52.772514,2.3849573,-103.12611770629883,-103.12611770629883,13.056673049926758,1.0
40000,1.4489888,0.0,49.0,-46.33061,2.0606086,-85.2594223022461,-85.2594223022461,9.51958703994751,1.0
40100,1.4489888,0.0,49.0,-44.502144,2.3108397,-90.54891204833984,-90.54891204833984,8.736734867095947,1.0
40200,1.4489888,0.0,49.0,-34.705452,2.5272007,-82.82547187805176,-82.82547187805176,8.468618392944336,1.0
40300,1.4553752,0.0,49.0,-8.732572,2.5248027,4.058307647705078,4.058307647705078,8.312589168548584,1.0
40400,1.4554398,0.0,49.0,-22.2804,2.1373847,-8.210655212402344,-8.210655212402344,8.840265274047852,1.0
40500,1.4554398,0.0,49.0,-4.648554,2.273438,26.173664093017578,26.173664093017578,7.868767261505127,1.0
40600,1.4554398,0.0,49.0,-21.15572,2.4517312,-13.072700500488281,-13.072700500488281,9.59104061126709,1.0
40700,1.4554398,0.0,49.0,-40.361782,2.1234353,-81.11687850952148,-81.11687850952148,8.505346775054932,1.0
40800,1.4554398,0.0,49.0,-20.957811,2.160469,-28.953421711921692,-28.953421711921692,7.966139316558838,1.0
40900,1.4554398,0.0,49.0,-36.065384,2.340858,-96.4370346069336,-96.4370346069336,8.72950530052185,1.0
41000,1.4554398,0.0,49.0,-49.34258,2.1459246,-83.41778182983398,-83.41778182983398,8.601567268371582,1.0
41100,1.4554398,0.0,49.0,-32.878563,2.325255,-70.5833911895752,-70.5833911895752,8.944453239440918,1.0
41200,1.4554398,0.0,49.0,-61.45275,2.6343555,-114.50580978393555,-114.50580978393555,15.36850643157959,1.0
41300,1.4534835,0.0,49.0,-37.12385,1.9306176,-73.65384483337402,-73.65384483337402,9.551218509674072,1.0
41400,1.4514476,0.0,49.0,-7.6195455,2.0659943,4.170807361602783,4.170807361602783,7.7838616371154785,1.0
41500,1.4514476,0.0,49.0,-43.057945,2.1363978,-96.32983016967773,-96.32983016967773,10.140960216522217,1.0
41600,1.4514476,0.0,49.0,-5.900284,1.9833368,21.033930778503418,21.033930778503418,9.028594970703125,1.0
41700,1.4514476,0.0,49.0,-30.112337,2.700496,-45.498586654663086,-45.498586654663086,9.892009258270264,1.0
41800,1.4514476,0.0,49.0,-30.562675,2.5857608,-75.22743797302246,-75.22743797302246,8.8081693649292,1.0
41900,1.4514476,0.0,49.0,-67.044205,2.2902136,-113.81790924072266,-113.81790924072266,11.549057006835938,1.0
42000,1.4514476,0.0,49.0,-28.837973,1.9669572,-54.422645568847656,-54.422645568847656,7.242656946182251,1.0
42100,1.4514476,0.0,49.0,-9.4059,2.10779,-17.656309127807617,-17.656309127807617,8.073067665100098,1.0
42200,1.4514476,0.0,49.0,-39.88047,1.9892063,-82.86941528320312,-82.86941528320312,7.401771545410156,1.0
42300,1.4514476,0.0,49.0,-4.048302,2.0676796,30.025688648223877,30.025688648223877,6.285495281219482,1.0
42400,1.4527011,0.0,49.0,-41.544773,2.3496892,-87.6343879699707,-87.6343879699707,7.374361991882324,1.0
42500,1.4527137,0.0,49.0,-34.40618,2.1393828,-91.25497627258301,-91.25497627258301,8.56368112564087,1.0
42600,1.4527137,0.0,49.0,-28.011301,1.9250351,-72.32577514648438,-72.32577514648438,6.707491397857666,1.0
42700,1.4527137,0.0,49.0,-34.26669,2.5060022,-29.465198516845703,-29.465198516845703,6.764331340789795,1.0
42800,1.4527137,0.0,49.0,-50.425266,2.6354232,-64.19648265838623,-64.19648265838623,9.935164451599121,1.0
42900,1.4527137,0.0,49.0,-29.380903,2.6572258,-31.885944366455078,-31.885944366455078,8.644439458847046,1.0
43000,1.4527137,0.0,49.0,-19.043638,1.880048,-43.77173709869385,-43.77173709869385,8.937825918197632,1.0
43100,1.4527137,0.0,49.0,-24.61273,2.0894136,-39.94828987121582,-39.94828987121582,7.3816001415252686,1.0
43200,1.4527137,0.0,49.0,-32.13227,2.0642703,-72.19528198242188,-72.19528198242188,7.761844873428345,1.0
43300,1.4527137,0.0,49.0,-47.07904,2.4168067,-78.06256294250488,-78.06256294250488,7.63048243522644,1.0
43400,1.4524652,0.0,49.0,-17.239973,1.9129182,-31.31391954421997,-31.31391954421997,6.557854175567627,1.0
43500,1.4522066,0.0,49.0,-47.291412,2.4128537,-51.06276607513428,-51.06276607513428,15.913614988327026,1.0
43600,1.4522066,0.0,49.0,-31.9996,1.7730429,-58.73501515388489,-58.73501515388489,6.987260580062866,1.0
43700,1.4522066,0.0,49.0,-17.068981,1.8911891,-28.515614986419678,-28.515614986419678,6.216033220291138,1.0
43800,1.4522066,0.0,49.0,-15.817196,1.7252264,-28.219691276550293,-28.219691276550293,4.872010707855225,1.0
43900,1.4522066,0.0,49.0,-28.563044,1.6372595,-45.46638011932373,-45.46638011932373,7.003593683242798,1.0
44000,1.4522066,0.0,49.0,-35.096535,1.6037418,-42.537879943847656,-42.537879943847656,10.717723846435547,1.0
44100,1.4522066,0.0,49.0,-41.159904,1.9847679,-41.37533950805664,-41.37533950805664,10.622390270233154,1.0
44200,1.4522066,0.0,49.0,-34.523075,1.8602229,-65.25271224975586,-65.25271224975586,8.045056581497192,1.0
44300,1.4522066,0.0,49.0,-55.561737,2.4146743,-98.2560806274414,-98.2560806274414,8.133331775665283,1.0
44400,1.4522066,0.0,49.0,-22.529188,1.9657917,-31.94611167907715,-31.94611167907715,7.000140905380249,1.0
44500,1.4488578,0.0,49.0,0.5013186,1.6598506,36.26546859741211,36.26546859741211,6.738470554351807,1.0
44600,1.448824,0.0,49.0,-19.48389,1.6037784,-9.98318099975586,-9.98318099975586,10.19437026977539,1.0
44700,1.448824,0.0,49.0,-75.18892,2.0420923,-94.1617546081543,-94.1617546081543,12.494261741638184,1.0
44800,1.448824,0.0,49.0,0.2319774,1.6047778,48.314308166503906,48.314308166503906,6.010252952575684,1.0
44900,1.448824,0.0,49.0,-57.873917,1.8111092,-87.20867538452148,-87.20867538452148,11.85727071762085,1.0
45000,1.448824,0.0,49.0,0.62640595,1.5170329,51.91743850708008,51.91743850708008,6.849692106246948,1.0
45100,1.448824,0.0,49.0,-33.82914,1.3089595,-53.32205772399902,-53.32205772399902,8.575059413909912,1.0
45200,1.448824,0.0,49.0,-23.248863,1.5581933,-38.28947937488556,-38.28947937488556,8.940556764602661,1.0
45300,1.448824,0.0,49.0,-31.346628,1.5051872,-25.812000274658203,-25.812000274658203,9.567914962768555,1.0
45400,1.448824,0.0,49.0,-22.09842,1.766499,-28.717042446136475,-28.717042446136475,8.229964017868042,1.0
45500,1.4447552,0.0,49.0,-58.933525,1.516314,-88.59466552734375,-88.59466552734375,12.155059814453125,1.0
45600,1.4405205,0.0,49.0,-21.563198,1.6412015,-25.36295509338379,-25.36295509338379,8.308087825775146,1.0
45700,1.4405205,0.0,49.0,-29.428493,1.741224,-60.47526931762695,-60.47526931762695,7.85192084312439,1.0
45800,1.4405205,0.0,49.0,-31.370747,2.2442713,-73.41047477722168,-73.41047477722168,8.774152517318726,1.0
45900,1.4405205,0.0,49.0,-22.105003,1.7349432,-24.645703315734863,-24.645703315734863,7.397597074508667,1.0
46000,1.4405205,0.0,49.0,-5.7477045,1.4454852,-9.479477643966675,-9.479477643966675,6.509111404418945,1.0
46100,1.4405205,0.0,49.0,-54.19255,1.7387228,-92.70099258422852,-92.70099258422852,9.129860877990723,1.0
46200,1.4405205,0.0,49.0,-27.19291,1.4190209,-52.44644784927368,-52.44644784927368,6.768954038619995,1.0
46300,1.4405205,0.0,49.0,-27.360695,1.520491,-47.64280128479004,-47.64280128479004,7.70267653465271,1.0
46400,1.4405205,0.0,49.0,-53.890392,1.8611182,-89.61582565307617,-89.61582565307617,9.401807308197021,1.0
46500,1.4405205,0.0,49.0,-17.50177,1.5376983,-43.07677459716797,-43.07677459716797,6.833595275878906,1.0
46600,1.4378723,0.0,49.0,-54.45427,1.9113786,-88.58044815063477,-88.58044815063477,9.920907497406006,1.0
46700,1.4378456,0.0,49.0,-59.39713,2.4959412,-120.48687744140625,-120.48687744140625,11.381547927856445,1.0
46800,1.4378456,0.0,49.0,-33.17116,1.5658971,-42.11842346191406,-42.11842346191406,11.055307149887085,1.0
46900,1.4378456,0.0,49.0,-64.27084,1.9218876,-99.5723991394043,-99.5723991394043,9.187549114227295,1.0
47000,1.4378456,0.0,49.0,-60.482788,2.1763773,-77.07253837585449,-77.07253837585449,12.148734092712402,1.0
47100,1.4378456,0.0,49.0,-51.2559,2.3980641,-131.3521270751953,-131.3521270751953,8.463722705841064,1.0
47200,1.4378456,0.0,49.0,-73.110695,2.0227435,-85.13394165039062,-85.13394165039062,8.199711084365845,1.0
47300,1.4378456,0.0,49.0,-25.569496,1.405624,-24.242053985595703,-24.242053985595703,7.799381971359253,1.0
47400,1.4378456,0.0,49.0,-33.058445,1.6220134,-14.502708435058594,-14.502708435058594,10.692793369293213,1.0
47500,1.4378456,0.0,49.0,-24.800028,1.5853071,-51.07962989807129,-51.07962989807129,9.56458568572998,1.0
47600,1.4365252,0.0,49.0,-67.68155,2.081833,-89.44165420532227,-89.44165420532227,10.60682201385498,1.0
47700,1.4351511,0.0,49.0,-14.679472,1.4128573,-49.20101737976074,-49.20101737976074,8.626068115234375,1.0
47800,1.4351511,0.0,49.0,-18.370365,1.6406243,-50.711087703704834,-50.711087703704834,10.812666416168213,1.0
47900,1.4351511,0.0,49.0,-24.29786,1.5459985,-60.35948371887207,-60.35948371887207,7.523905038833618,1.0
48000,1.4351511,0.0,49.0,-21.799282,1.3800485,0.5679244995117188,0.5679244995117188,8.382778882980347,1.0
48100,1.4351511,0.0,49.0,-3.921053,1.2562661,0.4061546325683594,0.4061546325683594,6.483853101730347,1.0
48200,1.4351511,0.0,49.0,-13.769648,1.188972,-25.534876823425293,-25.534876823425293,5.246798038482666,1.0
48300,1.4351511,0.0,49.0,-49.433697,1.5074165,-75.73316192626953,-75.73316192626953,8.224348306655884,1.0
48400,1.4351511,0.0,49.0,-64.63928,2.39868,-122.37276840209961,-122.37276840209961,9.709139347076416,1.0
48500,1.4351511,0.0,49.0,-24.962664,1.5560899,-48.03675985336304,-48.03675985336304,8.727193355560303,1.0
48600,1.4351511,0.0,49.0,-52.127068,1.7499769,-106.6667366027832,-106.6667366027832,8.91761565208435,1.0
